Swim Date,Swim Title,Swim Start Time,Swim End Time,Activity Variant,Pool Size,HR Device,Device,Location,Firmware
05/16/2023,,05:26:35PM,06:49:20PM,pool,18.29,,goggles,,2.2.396

Swim Date,Swim Time,Set #,Set,Interval (yd),Length (yd),Strk,Move Time,Rest Time,Cumul Time,Len,Dist (yd),Cumul Dist (yd),Avg DPS,Pace/100,Pace/50,SWOLF,Avg Strk Rate (strk/min),Strk Count,Avg Strk Count/Len,Calories
05/16/2023,05:48:52PM,15,1x100,100,20,FR,0:27.33,0:00.00,22:22.85,1,20,1000.1,0.8,2:16.68,1:08.34,50,57,23,23,4
05/16/2023,05:49:19PM,15,1x100,100,20,FR,0:25.79,0:00.00,22:48.64,1,20,1020.1,0.82,2:08.97,1:04.49,46,57,20,20,4
05/16/2023,05:49:45PM,15,1x100,100,20,FR,0:27.34,0:00.00,23:15.98,1,20,1040.1,0.84,2:16.68,1:08.34,49,57,22,22,4
05/16/2023,05:50:12PM,15,1x100,100,20,FR,0:25.86,0:00.00,23:41.84,1,20,1060.1,0.89,2:09.34,1:04.67,47,57,21,21,4
05/16/2023,05:50:38PM,15,1x100,100,0,REST,0:00.00,0:07.76,23:49.60,1,0,1060.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,05:50:46PM,16,1x20,20,20,FR,0:24.77,0:00.00,24:14.37,1,20,1080.1,0.79,2:03.90,1:01.95,47,56,22,22,4
05/16/2023,05:51:11PM,16,1x20,20,0,REST,0:00.00,0:03.80,24:18.17,1,0,1080.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,05:51:14PM,17,1x160,160,20,FR,0:22.45,0:00.00,24:40.62,1,20,1100.1,0.81,1:52.20,0:56.10,43,59,21,21,4
05/16/2023,05:51:37PM,17,1x160,160,20,FR,0:29.47,0:00.00,25:10.09,1,20,1120.1,0.78,2:27.25,1:13.62,53,55,24,24,4
05/16/2023,05:52:06PM,17,1x160,160,20,FR,0:24.11,0:00.00,25:34.20,1,20,1140.1,0.81,2:00.48,1:00.24,44,59,20,20,4
05/16/2023,05:52:31PM,17,1x160,160,20,FR,0:28.01,0:00.00,26:02.21,1,20,1160.1,0.78,2:20.03,1:10.02,52,54,24,24,4
05/16/2023,05:52:59PM,17,1x160,160,20,FR,0:26.24,0:00.00,26:28.45,1,20,1180.1,0.85,2:11.19,1:05.60,48,56,22,22,4
05/16/2023,05:53:25PM,17,1x160,160,20,FR,0:26.94,0:00.00,26:55.39,1,20,1200.1,0.85,2:14.67,1:07.34,47,57,20,20,4
05/16/2023,05:53:52PM,17,1x160,160,20,FR,0:26.33,0:00.00,27:21.72,1,20,1220.1,0.85,2:11.76,1:05.88,48,60,22,22,4
05/16/2023,05:54:18PM,17,1x160,160,20,FR,0:31.50,0:00.00,27:53.23,1,20,1240.1,0.69,2:37.39,1:18.69,59,55,27,27,4
05/16/2023,05:54:52PM,17,1x160,160,0,REST,0:00.00,0:29.20,28:22.42,1,0,1240.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,05:55:21PM,18,2x20,20,20,FR,0:22.21,0:00.00,28:44.63,1,20,1260.1,0.83,1:50.97,0:55.49,41,56,19,19,4
05/16/2023,05:55:44PM,18,2x20,20,0,REST,0:00.00,0:03.21,28:47.84,1,0,1260.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,05:55:47PM,18,2x20,20,20,FR,0:22.33,0:00.00,29:10.17,1,20,1280.1,0.83,1:51.65,0:55.82,42,59,20,20,4
05/16/2023,05:56:09PM,18,2x20,20,0,REST,0:00.00,0:03.53,29:13.70,1,0,1280.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,05:56:13PM,19,1x100,100,20,FR,0:22.11,0:00.00,29:35.81,1,20,1300.1,0.85,1:50.57,0:55.28,43,59,21,21,4
05/16/2023,05:56:35PM,19,1x100,100,20,FR,0:25.44,0:00.00,30:01.25,1,20,1320.1,0.86,2:07.18,1:03.59,46,59,21,21,4
05/16/2023,05:57:00PM,19,1x100,100,20,FR,0:25.88,0:00.00,30:27.13,1,20,1340.1,0.79,2:09.34,1:04.67,46,59,20,20,4
05/16/2023,05:57:26PM,19,1x100,100,20,FR,0:27.10,0:00.00,30:54.23,1,20,1360.1,0.84,2:15.47,1:07.73,49,58,22,22,4
05/16/2023,05:57:53PM,19,1x100,100,20,FR,0:28.58,0:00.00,31:22.81,1,20,1380.1,0.74,2:22.88,1:11.44,51,59,22,22,4
05/16/2023,05:58:22PM,19,1x100,100,0,REST,0:00.00,0:04.03,31:26.84,1,0,1380.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,05:58:26PM,20,1x40,40,20,FR,0:25.27,0:00.00,31:52.11,1,20,1400.1,0.78,2:06.30,1:03.15,47,57,22,22,4
05/16/2023,05:58:51PM,20,1x40,40,20,FR,0:30.28,0:00.00,32:22.39,1,20,1420.1,0.72,2:31.39,1:15.70,56,55,26,26,4
05/16/2023,05:59:21PM,20,1x40,40,0,REST,0:00.00,0:01.57,32:23.96,1,0,1420.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,05:59:23PM,21,1x60,60,20,FR,0:24.64,0:00.00,32:48.60,1,20,1440.1,0.75,2:03.24,1:01.62,49,61,24,24,4
05/16/2023,05:59:47PM,21,1x60,60,20,FR,0:27.79,0:00.00,33:16.39,1,20,1460.1,0.77,2:18.97,1:09.48,51,60,23,23,4
05/16/2023,06:00:15PM,21,1x60,60,20,FR,0:27.79,0:00.00,33:44.18,1,20,1480.1,0.72,2:18.97,1:09.48,54,59,26,26,4
05/16/2023,06:00:43PM,21,1x60,60,0,REST,0:00.00,0:04.62,33:48.80,1,0,1480.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:00:48PM,22,1x40,40,20,FR,0:24.01,0:00.00,34:12.81,1,20,1500.1,0.81,2:00.00,1:00.00,45,57,21,21,4
05/16/2023,06:01:12PM,22,1x40,40,20,FR,0:30.62,0:00.00,34:43.43,1,20,1520.1,0.75,2:33.17,1:16.58,55,57,24,24,4
05/16/2023,06:01:42PM,22,1x40,40,0,REST,0:00.00,0:02.71,34:46.14,1,0,1520.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:02:03PM,22,1x40,40,0,REST,0:00.00,0:22.54,35:08.68,1,0,1520.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:02:26PM,23,7x20,20,20,FR,0:16.65,0:00.00,35:25.34,1,20,1540.1,1.16,1:23.28,0:41.64,33,59,16,16,4
05/16/2023,06:03:06PM,23,7x20,20,0,REST,0:00.00,0:01.56,35:26.90,1,0,1540.1,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:03:07PM,23,7x20,20,20,FR,0:24.76,0:00.00,35:51.67,1,20,1560.2,0.77,2:03.90,1:01.95,48,60,23,23,4
05/16/2023,06:03:32PM,23,7x20,20,0,REST,0:00.00,0:58.92,36:50.59,1,0,1560.2,0,0:00.00,0:00.00,0,0,0,0,1
05/16/2023,06:04:31PM,23,7x20,20,20,FR,0:10.53,0:00.00,37:01.12,1,20,1580.2,1.88,0:52.64,0:26.32,21,58,10,10,3
05/16/2023,06:04:41PM,23,7x20,20,0,REST,0:00.00,0:19.44,37:20.56,1,0,1580.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:05:01PM,23,7x20,20,20,FR,0:14.73,0:00.00,37:35.29,1,20,1600.2,1.45,1:13.62,0:36.81,27,59,12,12,3
05/16/2023,06:06:04PM,23,7x20,20,0,REST,0:00.00,0:02.04,37:37.33,1,0,1600.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:06:06PM,23,7x20,20,20,FR,0:20.42,0:00.00,37:57.75,1,20,1620.2,0.87,1:42.17,0:51.08,39,64,19,19,4
05/16/2023,06:06:26PM,23,7x20,20,0,REST,0:00.00,0:09.00,38:06.75,1,0,1620.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:07:15PM,23,7x20,20,0,REST,0:00.00,0:01.55,38:08.30,1,0,1620.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:07:17PM,23,7x20,20,20,FR,0:21.57,0:00.00,38:29.87,1,20,1640.2,0.79,1:47.83,0:53.92,43,66,21,21,4
05/16/2023,06:07:38PM,23,7x20,20,0,REST,0:00.00,0:03.75,38:33.62,1,0,1640.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:08:18PM,23,7x20,20,20,FR,0:23.39,0:00.00,38:57.47,1,20,1660.2,0.86,1:56.93,0:58.47,44,65,21,21,4
05/16/2023,06:08:18PM,23,7x20,20,0,REST,0:00.00,0:00.46,38:34.08,1,0,1640.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:08:42PM,23,7x20,20,0,REST,0:00.00,0:02.60,39:00.07,1,0,1660.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:09:26PM,23,7x20,20,0,REST,0:00.00,0:01.58,39:01.65,1,0,1660.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:09:27PM,24,1x140,140,20,FR,0:20.09,0:00.00,39:21.74,1,20,1680.2,0.92,1:40.48,0:50.24,38,64,18,18,4
05/16/2023,06:09:47PM,24,1x140,140,20,FR,0:24.91,0:00.00,39:46.64,1,20,1700.2,0.75,2:04.58,1:02.29,45,61,20,20,4
05/16/2023,06:10:12PM,24,1x140,140,20,FR,0:27.98,0:00.00,40:14.62,1,20,1720.2,0.69,2:19.82,1:09.91,55,61,27,27,4
05/16/2023,06:10:40PM,24,1x140,140,20,FR,0:26.16,0:00.00,40:40.79,1,20,1740.2,0.79,2:10.82,1:05.41,48,60,22,22,4
05/16/2023,06:11:07PM,24,1x140,140,20,FR,0:26.58,0:00.00,41:07.37,1,20,1760.2,0.8,2:12.91,1:06.45,50,60,23,23,4
05/16/2023,06:11:33PM,24,1x140,140,20,FR,0:27.36,0:00.00,41:34.73,1,20,1780.2,0.78,2:16.89,1:08.44,50,60,23,23,4
05/16/2023,06:12:00PM,24,1x140,140,20,FR,0:26.47,0:00.00,42:01.20,1,20,1800.2,0.83,2:12.33,1:06.17,48,58,22,22,4
05/16/2023,06:12:27PM,24,1x140,140,0,REST,0:00.00,0:03.76,42:04.96,1,0,1800.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:12:31PM,25,1x20,20,20,FR,0:24.48,0:00.00,42:29.44,1,20,1820.2,0.83,2:02.41,1:01.21,45,58,21,21,4
05/16/2023,06:12:55PM,25,1x20,20,0,REST,0:00.00,0:03.53,42:32.97,1,0,1820.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:12:59PM,26,1x60,60,20,FR,0:23.56,0:00.00,42:56.53,1,20,1840.2,0.81,1:57.84,0:58.92,45,58,21,21,4
05/16/2023,06:13:22PM,26,1x60,60,20,FR,0:26.75,0:00.00,43:23.28,1,20,1860.2,0.77,2:13.69,1:06.84,50,61,23,23,4
05/16/2023,06:13:49PM,26,1x60,60,20,FR,0:27.53,0:00.00,43:50.81,1,20,1880.2,0.75,2:17.71,1:08.86,49,59,21,21,4
05/16/2023,06:14:17PM,26,1x60,60,0,REST,0:00.00,0:03.88,43:54.69,1,0,1880.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:14:20PM,27,1x20,20,20,FR,0:25.06,0:00.00,44:19.75,1,20,1900.2,0.74,2:05.26,1:02.63,48,58,23,23,4
05/16/2023,06:14:45PM,27,1x20,20,0,REST,0:00.00,0:03.24,44:22.99,1,0,1900.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:14:49PM,28,3x40,40,20,FR,0:27.46,0:00.00,44:50.45,1,20,1920.2,0.7,2:17.30,1:08.65,51,57,24,24,4
05/16/2023,06:15:16PM,28,3x40,40,20,FR,0:24.86,0:00.00,45:15.31,1,20,1940.2,0.73,2:04.24,1:02.12,47,61,22,22,4
05/16/2023,06:15:41PM,28,3x40,40,0,REST,0:00.00,0:03.05,45:18.36,1,0,1940.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:16:05PM,28,3x40,40,0,REST,0:00.00,0:01.57,45:19.93,1,0,1940.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:16:07PM,28,3x40,40,20,FR,0:23.88,0:00.00,45:43.80,1,20,1960.2,0.79,1:59.37,0:59.69,46,59,22,22,4
05/16/2023,06:16:31PM,28,3x40,40,20,FR,0:27.90,0:00.00,46:11.71,1,20,1980.2,0.81,2:19.60,1:09.80,51,56,23,23,4
05/16/2023,06:16:59PM,28,3x40,40,0,REST,0:00.00,0:04.34,46:16.04,1,0,1980.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:17:03PM,28,3x40,40,20,FR,0:24.70,0:00.00,46:40.75,1,20,2000.2,0.73,2:03.57,1:01.78,49,60,24,24,4
05/16/2023,06:17:28PM,28,3x40,40,20,FR,0:27.46,0:00.00,47:08.21,1,20,2020.2,0.78,2:17.30,1:08.65,51,55,24,24,4
05/16/2023,06:17:55PM,28,3x40,40,0,REST,0:00.00,0:03.87,47:12.08,1,0,2020.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:17:59PM,29,1x20,20,20,FR,0:23.47,0:00.00,47:35.55,1,20,2040.2,0.7,1:57.38,0:58.69,44,60,21,21,4
05/16/2023,06:18:23PM,29,1x20,20,0,REST,0:00.00,0:03.55,47:39.09,1,0,2040.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:18:26PM,30,1x60,60,20,FR,0:24.89,0:00.00,48:03.98,1,20,2060.2,0.71,2:04.41,1:02.20,47,59,22,22,4
05/16/2023,06:18:51PM,30,1x60,60,20,FR,0:29.33,0:00.00,48:33.31,1,20,2080.2,0.75,2:26.54,1:13.27,53,57,24,24,4
05/16/2023,06:19:20PM,30,1x60,60,20,FR,0:27.61,0:00.00,49:00.92,1,20,2100.2,0.78,2:18.13,1:09.06,52,57,24,24,4
05/16/2023,06:19:48PM,30,1x60,60,0,REST,0:00.00,0:04.59,49:05.52,1,0,2100.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:19:53PM,31,1x20,20,20,FR,0:25.03,0:00.00,49:30.54,1,20,2120.2,0.71,2:05.09,1:02.55,47,58,22,22,4
05/16/2023,06:20:18PM,31,1x20,20,0,REST,0:00.00,0:03.42,49:33.96,1,0,2120.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:20:21PM,32,1x60,60,20,FR,0:23.50,0:00.00,49:57.46,1,20,2140.2,0.84,1:57.53,0:58.77,44,59,20,20,4
05/16/2023,06:20:45PM,32,1x60,60,20,FR,0:29.52,0:00.00,50:26.98,1,20,2160.2,0.77,2:27.49,1:13.74,54,55,24,24,4
05/16/2023,06:21:14PM,32,1x60,60,20,FR,0:27.05,0:00.00,50:54.03,1,20,2180.2,0.75,2:15.27,1:07.63,52,58,25,25,4
05/16/2023,06:21:41PM,32,1x60,60,0,REST,0:00.00,0:03.46,50:57.49,1,0,2180.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:21:45PM,33,2x40,40,20,FR,0:22.83,0:00.00,51:20.32,1,20,2200.2,0.89,1:54.16,0:57.08,42,55,19,19,4
05/16/2023,06:22:07PM,33,2x40,40,20,FR,0:27.50,0:00.00,51:47.82,1,20,2220.2,0.82,2:17.51,1:08.75,48,59,20,20,4
05/16/2023,06:22:35PM,33,2x40,40,0,REST,0:00.00,0:04.85,51:52.67,1,0,2220.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:22:40PM,33,2x40,40,20,FR,0:24.39,0:00.00,52:17.06,1,20,2240.2,0.8,2:01.92,1:00.96,45,59,21,21,4
05/16/2023,06:23:04PM,33,2x40,40,20,FR,0:29.96,0:00.00,52:47.01,1,20,2260.2,0.71,2:29.90,1:14.95,56,59,26,26,4
05/16/2023,06:23:34PM,33,2x40,40,0,REST,0:00.00,0:04.20,52:51.21,1,0,2260.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:23:38PM,34,1x20,20,20,FR,0:25.79,0:00.00,53:17.00,1,20,2280.2,0.75,2:08.97,1:04.49,47,57,21,21,4
05/16/2023,06:24:04PM,34,1x20,20,0,REST,0:00.00,0:03.94,53:20.93,1,0,2280.2,0,0:00.00,0:00.00,0,0,0,0,0
05/16/2023,06:24:08PM,35,1x160,160,20,FR,0:26.80,0:00.00,53:47.73,1,20,2300.2,0.75,2:14.08,1:07.04,50,56,23,23,4
05/16/2023,06:24:35PM,35,1x160,160,20,FR,0:27.85,0:00.00,54:15.59,1,20,2320.2,0.73,2:19.18,1:09.59,52,57,24,24,4
05/16/2023,06:25:03PM,35,1x160,160,20,FR,0:29.28,0:00.00,54:44.87,1,20,2340.2,0.74,2:26.31,1:13.15,52,58,23,23,4
