Swim Date,Swim Title,Swim Start Time,Swim End Time,Activity Variant,Pool Size,HR Device,Device,Location,Firmware
04/13/2023,,05:31:44PM,06:07:14PM,pool,18.29,,goggles,,2.2.366

Swim Date,Swim Time,Set #,Set,Interval (yd),Length (yd),Strk,Move Time,Rest Time,Cumul Time,Len,Dist (yd),Cumul Dist (yd),Avg DPS,Pace/100,Pace/50,SWOLF,Avg Strk Rate (strk/min),Strk Count,Avg Strk Count/Len,Calories
04/13/2023,05:31:44PM,1,1x360,360,20,REST,0:00.00,0:43.70,0:43.70,1,20,20,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:32:27PM,1,1x360,360,20,REST,0:00.00,0:43.70,1:27.39,1,20,40,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:33:11PM,1,1x360,360,20,REST,0:00.00,0:43.70,2:11.09,1,20,60,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:33:55PM,1,1x360,360,20,REST,0:00.00,0:43.70,2:54.78,1,20,80,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:34:39PM,1,1x360,360,20,REST,0:00.00,0:43.70,3:38.48,1,20,100,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:35:22PM,1,1x360,360,20,REST,0:00.00,0:43.70,4:22.18,1,20,120,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:36:06PM,1,1x360,360,20,REST,0:00.00,0:43.70,5:05.87,1,20,140,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:36:50PM,1,1x360,360,20,REST,0:00.00,0:43.70,5:49.57,1,20,160,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:37:33PM,1,1x360,360,20,REST,0:00.00,0:43.70,6:33.26,1,20,180,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:38:17PM,1,1x360,360,20,REST,0:00.00,0:43.70,7:16.96,1,20,200,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:39:01PM,1,1x360,360,20,REST,0:00.00,0:43.70,8:00.66,1,20,220,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:39:44PM,1,1x360,360,20,REST,0:00.00,0:43.70,8:44.35,1,20,240,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:40:28PM,1,1x360,360,20,REST,0:00.00,0:43.70,9:28.05,1,20,260,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:41:12PM,1,1x360,360,20,REST,0:00.00,0:43.70,10:11.74,1,20,280,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:41:55PM,1,1x360,360,20,REST,0:00.00,0:43.70,10:55.44,1,20,300,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:42:39PM,1,1x360,360,20,REST,0:00.00,0:43.70,11:39.14,1,20,320,0,3:38.24,1:49.12,44,0,0,0,4
04/13/2023,05:43:23PM,1,1x360,360,20,REST,0:00.00,0:43.70,12:22.83,1,20,340,0,3:38.24,1:49.12,44,0,0,0,4
