Swim Date,Swim Title,Swim Start Time,Swim End Time,Activity Variant,Pool Size,HR Device,Device,Location,Firmware
05/06/2023,,04:06:03PM,04:35:50PM,pool,18.29,,goggles,,2.2.396

Swim Date,Swim Time,Set #,Set,Interval (yd),Length (yd),Strk,Move Time,Rest Time,Cumul Time,Len,Dist (yd),Cumul Dist (yd),Avg DPS,Pace/100,Pace/50,SWOLF,Avg Strk Rate (strk/min),Strk Count,Avg Strk Count/Len,Calories
05/06/2023,04:16:06PM,8,10x20,20,20,FR,0:20.47,0:00.00,10:10.32,1,20,440,1,1:42.40,0:51.20,38,58,18,18,4
05/06/2023,04:16:27PM,8,10x20,20,0,REST,0:00.00,0:06.13,10:16.46,1,0,440,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:16:33PM,8,10x20,20,20,FR,0:20.44,0:00.00,10:36.90,1,20,460,1.03,1:42.17,0:51.08,36,58,16,16,4
05/06/2023,04:16:53PM,8,10x20,20,0,REST,0:00.00,0:05.90,10:42.79,1,0,460,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:16:59PM,8,10x20,20,20,FR,0:20.28,0:00.00,11:03.07,1,20,480,0.98,1:41.38,0:50.69,38,57,18,18,4
05/06/2023,04:17:19PM,8,10x20,20,0,REST,0:00.00,0:06.22,11:09.29,1,0,480,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:17:26PM,8,10x20,20,20,FR,0:22.12,0:00.00,11:31.41,1,20,500,0.86,1:50.57,0:55.28,42,58,20,20,4
05/06/2023,04:17:48PM,8,10x20,20,0,REST,0:00.00,0:05.71,11:37.12,1,0,500,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:17:53PM,8,10x20,20,20,FR,0:21.88,0:00.00,11:59.00,1,20,520.1,0.91,1:49.38,0:54.69,42,56,20,20,4
05/06/2023,04:18:15PM,8,10x20,20,0,REST,0:00.00,0:04.05,12:03.05,1,0,520.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:18:19PM,8,10x20,20,20,FR,0:21.77,0:00.00,12:24.83,1,20,540.1,0.93,1:48.86,0:54.43,42,57,20,20,4
05/06/2023,04:18:41PM,8,10x20,20,0,REST,0:00.00,0:04.31,12:29.14,1,0,540.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:18:45PM,9,1x40,40,20,FR,0:20.90,0:00.00,12:50.04,1,20,560.1,0.93,1:44.50,0:52.25,40,59,19,19,4
05/06/2023,04:19:06PM,9,1x40,40,20,FR,0:24.03,0:00.00,13:14.07,1,20,580.1,0.9,2:00.16,1:00.08,45,60,21,21,4
05/06/2023,04:19:30PM,9,1x40,40,0,REST,0:00.00,0:32.69,13:46.76,1,0,580.1,0,0:00.00,0:00.00,0,0,0,0,1
05/06/2023,04:20:03PM,10,10x20,20,20,FR,0:19.04,0:00.00,14:05.80,1,20,600.1,0.94,1:35.15,0:47.58,38,64,19,19,4
05/06/2023,04:20:22PM,10,10x20,20,0,REST,0:00.00,0:04.76,14:10.56,1,0,600.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:20:27PM,10,10x20,20,20,FR,0:19.84,0:00.00,14:30.40,1,20,620.1,0.82,1:39.18,0:49.59,39,65,19,19,4
05/06/2023,04:20:47PM,10,10x20,20,0,REST,0:00.00,0:05.34,14:35.73,1,0,620.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:20:52PM,10,10x20,20,20,FR,0:19.01,0:00.00,14:54.74,1,20,640.1,0.95,1:35.05,0:47.53,37,65,18,18,4
05/06/2023,04:21:11PM,10,10x20,20,0,REST,0:00.00,0:05.72,15:00.46,1,0,640.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:21:17PM,10,10x20,20,20,FR,0:18.87,0:00.00,15:19.34,1,20,660.1,0.93,1:34.37,0:47.18,39,64,20,20,4
05/06/2023,04:21:36PM,10,10x20,20,0,REST,0:00.00,0:05.15,15:24.49,1,0,660.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:21:41PM,10,10x20,20,20,FR,0:20.21,0:00.00,15:44.70,1,20,680.1,0.84,1:41.04,0:50.52,41,66,21,21,4
05/06/2023,04:22:01PM,10,10x20,20,0,REST,0:00.00,0:06.79,15:51.49,1,0,680.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:22:08PM,10,10x20,20,20,FR,0:18.64,0:00.00,16:10.13,1,20,700.1,0.89,1:33.21,0:46.61,38,68,19,19,4
05/06/2023,04:22:26PM,10,10x20,20,0,REST,0:00.00,0:06.44,16:16.57,1,0,700.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:22:33PM,10,10x20,20,20,FR,0:19.23,0:00.00,16:35.80,1,20,720.1,0.84,1:36.15,0:48.08,38,67,19,19,4
05/06/2023,04:22:52PM,10,10x20,20,0,REST,0:00.00,0:07.02,16:42.81,1,0,720.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:22:59PM,10,10x20,20,20,FR,0:20.02,0:00.00,17:02.83,1,20,740.1,0.82,1:40.04,0:50.02,41,68,21,21,4
05/06/2023,04:23:19PM,10,10x20,20,0,REST,0:00.00,0:03.30,17:06.13,1,0,740.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:23:22PM,10,10x20,20,20,FR,0:20.25,0:00.00,17:26.38,1,20,760.1,0.83,1:41.26,0:50.63,39,66,19,19,4
05/06/2023,04:23:43PM,10,10x20,20,0,REST,0:00.00,0:05.73,17:32.11,1,0,760.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:23:48PM,10,10x20,20,20,FR,0:19.57,0:00.00,17:51.68,1,20,780.1,0.84,1:37.80,0:48.90,40,71,20,20,4
05/06/2023,04:24:08PM,10,10x20,20,0,REST,0:00.00,0:04.70,17:56.38,1,0,780.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:24:13PM,11,1x40,40,20,FR,0:19.03,0:00.00,18:15.41,1,20,800.1,0.82,1:35.15,0:47.58,39,71,20,20,4
05/06/2023,04:24:32PM,11,1x40,40,20,FR,0:26.47,0:00.00,18:41.88,1,20,820.1,0.67,2:12.33,1:06.17,54,67,28,28,4
05/06/2023,04:24:58PM,11,1x40,40,0,REST,0:00.00,0:22.76,19:04.63,1,0,820.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:25:21PM,12,6x20,20,20,FR,0:21.50,0:00.00,19:26.13,1,20,840.1,0.79,1:47.45,0:53.73,44,66,23,23,4
05/06/2023,04:25:42PM,12,6x20,20,0,REST,0:00.00,0:04.75,19:30.88,1,0,840.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:25:47PM,12,6x20,20,20,FR,0:23.46,0:00.00,19:54.35,1,20,860.1,0.75,1:57.38,0:58.69,46,62,23,23,4
05/06/2023,04:26:11PM,12,6x20,20,0,REST,0:00.00,0:04.86,19:59.21,1,0,860.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:26:15PM,12,6x20,20,20,FR,0:21.97,0:00.00,20:21.18,1,20,880.1,0.83,1:49.90,0:54.95,43,63,21,21,4
05/06/2023,04:26:37PM,12,6x20,20,0,REST,0:00.00,0:05.96,20:27.14,1,0,880.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:26:43PM,12,6x20,20,20,FR,0:22.66,0:00.00,20:49.80,1,20,900.1,0.79,1:53.31,0:56.65,44,62,21,21,4
05/06/2023,04:27:06PM,12,6x20,20,0,REST,0:00.00,0:04.90,20:54.70,1,0,900.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:27:11PM,12,6x20,20,20,FR,0:21.28,0:00.00,21:15.98,1,20,920.1,0.83,1:46.45,0:53.23,43,65,22,22,4
05/06/2023,04:27:32PM,12,6x20,20,0,REST,0:00.00,0:09.99,21:25.97,1,0,920.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:27:42PM,12,6x20,20,20,FR,0:21.79,0:00.00,21:47.76,1,20,940.1,0.89,1:48.99,0:54.49,43,59,21,21,4
05/06/2023,04:28:04PM,12,6x20,20,0,REST,0:00.00,0:15.10,22:02.86,1,0,940.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:28:19PM,13,1x40,40,20,FR,0:20.87,0:00.00,22:23.73,1,20,960.1,0.79,1:44.38,0:52.19,44,69,23,23,4
05/06/2023,04:28:40PM,13,1x40,40,20,FR,0:22.38,0:00.00,22:46.11,1,20,980.1,0.81,1:51.92,0:55.96,44,65,22,22,4
05/06/2023,04:29:02PM,13,1x40,40,0,REST,0:00.00,0:04.65,22:50.75,1,0,980.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:29:07PM,14,6x20,20,20,FR,0:22.56,0:00.00,23:13.31,1,20,1000.1,0.8,1:52.75,0:56.38,44,64,21,21,4
05/06/2023,04:29:30PM,14,6x20,20,0,REST,0:00.00,0:15.18,23:28.50,1,0,1000.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:29:45PM,14,6x20,20,20,FR,0:22.14,0:00.00,23:50.63,1,20,1020.1,0.83,1:50.70,0:55.35,42,60,20,20,4
05/06/2023,04:30:07PM,14,6x20,20,0,REST,0:00.00,0:06.19,23:56.82,1,0,1020.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:30:13PM,14,6x20,20,20,FR,0:21.27,0:00.00,24:18.10,1,20,1040.1,0.89,1:46.33,0:53.16,41,59,20,20,4
05/06/2023,04:30:34PM,14,6x20,20,0,REST,0:00.00,0:05.61,24:23.71,1,0,1040.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:30:40PM,14,6x20,20,20,FR,0:21.91,0:00.00,24:45.62,1,20,1060.1,0.83,1:49.51,0:54.76,44,60,22,22,4
05/06/2023,04:31:02PM,14,6x20,20,0,REST,0:00.00,0:07.29,24:52.91,1,0,1060.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:31:09PM,14,6x20,20,20,FR,0:22.96,0:00.00,25:15.87,1,20,1080.1,0.83,1:54.88,0:57.44,42,58,19,19,4
05/06/2023,04:31:32PM,14,6x20,20,0,REST,0:00.00,0:03.66,25:19.53,1,0,1080.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:31:36PM,14,6x20,20,20,FR,0:22.70,0:00.00,25:42.23,1,20,1100.1,0.83,1:53.45,0:56.73,44,60,21,21,4
05/06/2023,04:31:59PM,14,6x20,20,0,REST,0:00.00,0:05.08,25:47.30,1,0,1100.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:32:04PM,15,1x40,40,20,FR,0:21.84,0:00.00,26:09.14,1,20,1120.1,0.91,1:49.25,0:54.62,42,59,20,20,4
05/06/2023,04:32:25PM,15,1x40,40,20,FR,0:26.70,0:00.00,26:35.85,1,20,1140.1,0.77,2:13.49,1:06.75,51,61,24,24,4
05/06/2023,04:32:52PM,15,1x40,40,0,REST,0:00.00,0:05.64,26:41.49,1,0,1140.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:32:58PM,16,7x20,20,20,FR,0:22.24,0:00.00,27:03.73,1,20,1160.1,0.82,1:51.24,0:55.62,43,59,21,21,4
05/06/2023,04:33:20PM,16,7x20,20,0,REST,0:00.00,0:04.96,27:08.69,1,0,1160.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:33:25PM,16,7x20,20,20,FR,0:24.93,0:00.00,27:33.61,1,20,1180.1,0.73,2:04.58,1:02.29,48,59,23,23,4
05/06/2023,04:33:50PM,16,7x20,20,0,REST,0:00.00,0:12.83,27:46.44,1,0,1180.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:34:03PM,16,7x20,20,20,FR,0:21.40,0:00.00,28:07.84,1,20,1200.1,0.89,1:47.07,0:53.54,41,61,20,20,4
05/06/2023,04:34:24PM,16,7x20,20,0,REST,0:00.00,0:04.16,28:12.00,1,0,1200.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:34:28PM,16,7x20,20,20,FR,0:21.65,0:00.00,28:33.65,1,20,1220.1,0.87,1:48.21,0:54.11,42,61,20,20,4
05/06/2023,04:34:50PM,16,7x20,20,0,REST,0:00.00,0:04.87,28:38.52,1,0,1220.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:34:55PM,16,7x20,20,20,FR,0:19.06,0:00.00,28:57.58,1,20,1240.1,0.91,1:35.25,0:47.63,37,66,18,18,4
05/06/2023,04:35:14PM,16,7x20,20,0,REST,0:00.00,0:04.37,29:01.95,1,0,1240.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:35:18PM,16,7x20,20,20,FR,0:20.61,0:00.00,29:22.56,1,20,1260.1,0.81,1:42.97,0:51.49,42,65,21,21,4
05/06/2023,04:35:39PM,16,7x20,20,0,REST,0:00.00,0:07.57,29:30.13,1,0,1260.1,0,0:00.00,0:00.00,0,0,0,0,0
05/06/2023,04:35:46PM,16,7x20,20,20,FR,0:17.19,0:00.00,29:47.32,1,20,1280.1,0.84,1:25.94,0:42.97,39,77,22,22,4
