Swim Date,Swim Title,Swim Start Time,Swim End Time,Activity Variant,Pool Size,HR Device,Device,Location,Firmware
06/09/2023,,05:46:25PM,06:24:28PM,pool,18.29,,goggles,,2.2.396

Swim Date,Swim Time,Set #,Set,Interval (yd),Length (yd),Strk,Move Time,Rest Time,Cumul Time,Len,Dist (yd),Cumul Dist (yd),Avg DPS,Pace/100,Pace/50,SWOLF,Avg Strk Rate (strk/min),Strk Count,Avg Strk Count/Len,Calories
06/09/2023,05:46:25PM,1,1x80,80,20,FR,0:18.30,0:00.00,0:18.30,1,20,20,1.09,1:31.53,0:45.77,34,61,16,16,4
06/09/2023,05:46:43PM,1,1x80,80,20,FR,0:26.60,0:00.00,0:44.91,1,20,40,0.77,2:13.10,1:06.55,51,60,24,24,4
06/09/2023,05:47:10PM,1,1x80,80,20,FR,0:21.38,0:00.00,1:06.29,1,20,60,0.93,1:46.95,0:53.47,40,57,19,19,4
06/09/2023,05:47:31PM,1,1x80,80,20,FR,0:26.63,0:00.00,1:32.92,1,20,80,0.82,2:13.10,1:06.55,50,57,23,23,4
06/09/2023,05:47:58PM,1,1x80,80,0,REST,0:00.00,0:13.74,1:46.67,1,0,80,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:48:11PM,2,13x20,20,20,FR,0:21.59,0:00.00,2:08.26,1,20,100,0.94,1:47.96,0:53.98,41,57,19,19,4
06/09/2023,05:48:33PM,2,13x20,20,0,REST,0:00.00,0:04.12,2:12.38,1,0,100,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:48:37PM,2,13x20,20,20,FR,0:23.79,0:00.00,2:36.16,1,20,120,0.86,1:58.91,0:59.45,44,54,20,20,4
06/09/2023,05:49:01PM,2,13x20,20,0,REST,0:00.00,0:25.82,3:01.98,1,0,120,0,0:00.00,0:00.00,0,0,0,0,1
06/09/2023,05:49:27PM,2,13x20,20,20,FR,0:23.80,0:00.00,3:25.78,1,20,140,0.92,1:59.06,0:59.53,42,53,18,18,4
06/09/2023,05:49:51PM,2,13x20,20,0,REST,0:00.00,0:04.20,3:29.99,1,0,140,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:49:55PM,2,13x20,20,20,FR,0:24.57,0:00.00,3:54.56,1,20,160,0.84,2:02.91,1:01.45,45,55,20,20,4
06/09/2023,05:50:19PM,2,13x20,20,0,REST,0:00.00,0:17.19,4:11.75,1,0,160,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:50:36PM,2,13x20,20,20,FR,0:23.69,0:00.00,4:35.44,1,20,180,0.89,1:58.45,0:59.22,45,54,21,21,4
06/09/2023,05:51:00PM,2,13x20,20,0,REST,0:00.00,0:03.61,4:39.05,1,0,180,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:51:04PM,2,13x20,20,20,FR,0:22.93,0:00.00,5:01.97,1,20,200,0.82,1:54.59,0:57.29,44,58,21,21,4
06/09/2023,05:51:27PM,2,13x20,20,0,REST,0:00.00,0:06.39,5:08.36,1,0,200,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:51:33PM,2,13x20,20,20,FR,0:21.41,0:00.00,5:29.77,1,20,220,1.01,1:47.07,0:53.54,39,52,18,18,4
06/09/2023,05:51:54PM,2,13x20,20,0,REST,0:00.00,0:05.80,5:35.57,1,0,220,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:52:00PM,2,13x20,20,20,FR,0:22.14,0:00.00,5:57.71,1,20,240,1.04,1:50.70,0:55.35,38,52,16,16,4
06/09/2023,05:52:22PM,2,13x20,20,0,REST,0:00.00,0:09.50,6:07.21,1,0,240,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:52:32PM,2,13x20,20,20,FR,0:21.33,0:00.00,6:28.54,1,20,260,1.07,1:46.70,0:53.35,37,52,16,16,4
06/09/2023,05:52:53PM,2,13x20,20,0,REST,0:00.00,0:09.60,6:38.13,1,0,260,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:53:03PM,2,13x20,20,20,FR,0:21.86,0:00.00,6:59.99,1,20,280,0.97,1:49.25,0:54.62,39,55,17,17,4
06/09/2023,05:53:25PM,2,13x20,20,0,REST,0:00.00,0:08.38,7:08.37,1,0,280,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:53:33PM,2,13x20,20,20,FR,0:22.20,0:00.00,7:30.57,1,20,300,0.96,1:50.97,0:55.49,40,54,18,18,4
06/09/2023,05:53:55PM,2,13x20,20,0,REST,0:00.00,0:04.44,7:35.01,1,0,300,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:54:00PM,2,13x20,20,20,FR,0:21.05,0:00.00,7:56.06,1,20,320,1.04,1:45.23,0:52.61,37,52,16,16,4
06/09/2023,05:54:21PM,2,13x20,20,0,REST,0:00.00,0:06.78,8:02.83,1,0,320,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:54:28PM,2,13x20,20,20,FR,0:20.65,0:00.00,8:23.48,1,20,340,1.1,1:43.21,0:51.60,38,50,17,17,4
06/09/2023,05:54:48PM,2,13x20,20,0,REST,0:00.00,0:08.79,8:32.27,1,0,340,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:54:57PM,3,2x40,40,20,FR,0:22.72,0:00.00,8:55.00,1,20,360,0.87,1:53.59,0:56.80,39,51,16,16,4
06/09/2023,05:55:20PM,3,2x40,40,20,FR,0:26.52,0:00.00,9:21.51,1,20,380,0.85,2:12.52,1:06.26,49,52,22,22,4
06/09/2023,05:55:46PM,3,2x40,40,0,REST,0:00.00,0:07.51,9:29.02,1,0,380,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:55:54PM,3,2x40,40,20,FR,0:21.68,0:00.00,9:50.70,1,20,400,1.03,1:48.34,0:54.17,39,54,17,17,4
06/09/2023,05:56:15PM,3,2x40,40,20,FR,0:24.16,0:00.00,10:14.86,1,20,420,1.1,2:00.79,1:00.40,41,50,17,17,4
06/09/2023,05:56:40PM,3,2x40,40,0,REST,0:00.00,0:05.75,10:20.61,1,0,420,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:56:45PM,4,1x20,20,20,FR,0:21.81,0:00.00,10:42.42,1,20,440,1.03,1:48.99,0:54.49,39,50,17,17,4
06/09/2023,05:57:07PM,4,1x20,20,0,REST,0:00.00,0:04.69,10:47.11,1,0,440,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:57:12PM,5,1x40,40,20,FR,0:23.77,0:00.00,11:10.88,1,20,460,0.92,1:58.91,0:59.45,42,52,18,18,4
06/09/2023,05:57:36PM,5,1x40,40,20,FR,0:26.74,0:00.00,11:37.61,1,20,480,0.82,2:13.69,1:06.84,50,52,23,23,4
06/09/2023,05:58:02PM,5,1x40,40,0,REST,0:00.00,0:03.81,11:41.42,1,0,480,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:58:06PM,6,2x20,20,20,FR,0:22.37,0:00.00,12:03.79,1,20,500,0.89,1:51.79,0:55.89,42,54,20,20,4
06/09/2023,05:58:29PM,6,2x20,20,0,REST,0:00.00,0:03.48,12:07.27,1,0,500,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:58:32PM,6,2x20,20,20,FR,0:21.60,0:00.00,12:28.86,1,20,520.1,0.92,1:47.96,0:53.98,40,55,18,18,4
06/09/2023,05:58:54PM,6,2x20,20,0,REST,0:00.00,0:03.57,12:32.43,1,0,520.1,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,05:58:57PM,7,1x60,60,20,FR,0:21.76,0:00.00,12:54.19,1,20,540.1,0.96,1:48.73,0:54.36,39,53,17,17,4
