Swim Date,Swim Title,Swim Start Time,Swim End Time,Activity Variant,Pool Size,HR Device,Device,Location,Firmware
06/09/2023,,06:25:58PM,07:03:04PM,pool,18.29,,goggles,,2.2.396

Swim Date,Swim Time,Set #,Set,Interval (yd),Length (yd),Strk,Move Time,Rest Time,Cumul Time,Len,Dist (yd),Cumul Dist (yd),Avg DPS,Pace/100,Pace/50,SWOLF,Avg Strk Rate (strk/min),Strk Count,Avg Strk Count/Len,Calories
06/09/2023,06:29:09PM,3,1x160,160,20,FR,0:25.39,0:00.00,3:36.50,1,20,180,0.93,2:07.00,1:03.50,44,54,19,19,4
06/09/2023,06:29:34PM,3,1x160,160,20,FR,0:24.94,0:00.00,4:01.44,1,20,200,0.94,2:04.75,1:02.37,45,55,20,20,4
06/09/2023,06:29:59PM,3,1x160,160,20,FR,0:25.45,0:00.00,4:26.89,1,20,220,0.95,2:07.18,1:03.59,44,55,19,19,4
06/09/2023,06:30:25PM,3,1x160,160,0,REST,0:00.00,0:03.58,4:30.47,1,0,220,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:30:28PM,4,1x20,20,20,FR,0:21.86,0:00.00,4:52.32,1,20,240,0.87,1:49.25,0:54.62,42,57,20,20,4
06/09/2023,06:30:50PM,4,1x20,20,0,REST,0:00.00,0:03.18,4:55.50,1,0,240,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:30:53PM,5,1x60,60,20,FR,0:23.41,0:00.00,5:18.91,1,20,260,0.87,1:57.08,0:58.54,44,55,21,21,4
06/09/2023,06:31:17PM,5,1x60,60,20,FR,0:25.12,0:00.00,5:44.02,1,20,280,0.87,2:05.61,1:02.80,46,54,21,21,4
06/09/2023,06:31:42PM,5,1x60,60,20,FR,0:26.32,0:00.00,6:10.35,1,20,300,0.87,2:11.57,1:05.78,47,55,21,21,4
06/09/2023,06:32:08PM,5,1x60,60,0,REST,0:00.00,0:02.62,6:12.96,1,0,300,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:32:13PM,5,1x60,60,0,REST,0:00.00,0:17.48,6:30.44,1,0,300,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:32:30PM,6,2x20,20,20,FR,0:22.39,0:00.00,6:52.83,1,20,320,0.89,1:51.92,0:55.96,41,56,19,19,4
06/09/2023,06:32:53PM,6,2x20,20,0,REST,0:00.00,0:02.91,6:55.74,1,0,320,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:32:56PM,6,2x20,20,20,FR,0:22.72,0:00.00,7:18.46,1,20,340,0.85,1:53.59,0:56.80,42,56,19,19,4
06/09/2023,06:33:18PM,6,2x20,20,0,REST,0:00.00,0:02.83,7:21.29,1,0,340,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:33:21PM,7,1x80,80,20,FR,0:22.49,0:00.00,7:43.78,1,20,360,0.84,1:52.47,0:56.24,40,54,18,18,4
06/09/2023,06:33:44PM,7,1x80,80,20,FR,0:24.62,0:00.00,8:08.41,1,20,380,0.93,2:03.07,1:01.54,45,55,20,20,4
06/09/2023,06:34:08PM,7,1x80,80,20,FR,0:27.17,0:00.00,8:35.57,1,20,400,0.8,2:15.87,1:07.94,50,56,23,23,4
06/09/2023,06:34:35PM,7,1x80,80,20,FR,0:24.20,0:00.00,8:59.78,1,20,420,0.86,2:00.95,1:00.48,44,55,20,20,4
06/09/2023,06:35:00PM,7,1x80,80,0,REST,0:00.00,0:02.60,9:02.38,1,0,420,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:35:02PM,8,1x400,400,20,FR,0:21.77,0:00.00,9:24.15,1,20,440,0.9,1:48.86,0:54.43,41,56,19,19,4
06/09/2023,06:35:24PM,8,1x400,400,20,FR,0:25.98,0:00.00,9:50.13,1,20,460,0.82,2:09.89,1:04.94,47,57,21,21,4
06/09/2023,06:35:50PM,8,1x400,400,20,FR,0:25.91,0:00.00,10:16.04,1,20,480,0.78,2:09.52,1:04.76,47,55,21,21,4
06/09/2023,06:36:16PM,8,1x400,400,20,FR,0:26.02,0:00.00,10:42.06,1,20,500,0.84,2:10.07,1:05.04,48,56,22,22,4
06/09/2023,06:36:42PM,8,1x400,400,20,FR,0:24.68,0:00.00,11:06.74,1,20,520.1,0.92,2:03.40,1:01.70,45,54,20,20,4
06/09/2023,06:37:07PM,8,1x400,400,20,FR,0:25.57,0:00.00,11:32.32,1,20,540.1,0.89,2:07.89,1:03.94,46,56,20,20,4
06/09/2023,06:37:32PM,8,1x400,400,20,FR,0:24.79,0:00.00,11:57.11,1,20,560.1,0.89,2:03.90,1:01.95,46,57,21,21,4
06/09/2023,06:37:57PM,8,1x400,400,20,FR,0:25.63,0:00.00,12:22.74,1,20,580.1,0.9,2:08.07,1:04.03,47,56,21,21,4
06/09/2023,06:38:22PM,8,1x400,400,20,FR,0:25.48,0:00.00,12:48.21,1,20,600.1,0.9,2:07.36,1:03.68,46,56,21,21,4
06/09/2023,06:38:48PM,8,1x400,400,20,FR,0:25.88,0:00.00,13:14.09,1,20,620.1,0.84,2:09.34,1:04.67,48,56,22,22,4
06/09/2023,06:39:14PM,8,1x400,400,20,FR,0:24.95,0:00.00,13:39.04,1,20,640.1,0.87,2:04.75,1:02.37,46,57,21,21,4
06/09/2023,06:39:39PM,8,1x400,400,20,FR,0:26.42,0:00.00,14:05.46,1,20,660.1,0.81,2:12.14,1:06.07,46,57,20,20,4
06/09/2023,06:40:05PM,8,1x400,400,20,FR,0:25.62,0:00.00,14:31.08,1,20,680.1,0.83,2:08.07,1:04.03,48,57,22,22,4
06/09/2023,06:40:31PM,8,1x400,400,20,FR,0:24.88,0:00.00,14:55.96,1,20,700.1,0.89,2:04.41,1:02.20,46,56,21,21,4
06/09/2023,06:40:56PM,8,1x400,400,20,FR,0:26.53,0:00.00,15:22.49,1,20,720.1,0.83,2:12.72,1:06.36,49,56,22,22,4
06/09/2023,06:41:22PM,8,1x400,400,20,FR,0:26.94,0:00.00,15:49.43,1,20,740.1,0.89,2:14.67,1:07.34,48,54,21,21,4
06/09/2023,06:41:49PM,8,1x400,400,20,FR,0:25.97,0:00.00,16:15.41,1,20,760.1,0.89,2:09.89,1:04.94,47,54,21,21,4
06/09/2023,06:42:15PM,8,1x400,400,20,FR,0:27.50,0:00.00,16:42.90,1,20,780.1,0.85,2:17.51,1:08.75,49,54,22,22,4
06/09/2023,06:42:43PM,8,1x400,400,20,FR,0:25.52,0:00.00,17:08.42,1,20,800.1,0.85,2:07.53,1:03.77,48,57,22,22,4
06/09/2023,06:43:08PM,8,1x400,400,20,FR,0:26.76,0:00.00,17:35.18,1,20,820.1,0.81,2:13.88,1:06.94,50,56,23,23,4
06/09/2023,06:43:35PM,8,1x400,400,0,REST,0:00.00,0:03.19,17:38.37,1,0,820.1,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:43:38PM,9,1x580,580,20,FR,0:22.85,0:00.00,18:01.22,1,20,840.1,0.8,1:54.30,0:57.15,43,58,20,20,4
06/09/2023,06:44:01PM,9,1x580,580,20,FR,0:24.72,0:00.00,18:25.94,1,20,860.1,0.83,2:03.57,1:01.78,47,59,22,22,4
06/09/2023,06:44:26PM,9,1x580,580,20,FR,0:26.04,0:00.00,18:51.98,1,20,880.1,0.9,2:10.26,1:05.13,47,55,21,21,4
06/09/2023,06:44:52PM,9,1x580,580,20,FR,0:26.84,0:00.00,19:18.82,1,20,900.1,0.84,2:14.27,1:07.14,49,56,22,22,4
06/09/2023,06:45:19PM,9,1x580,580,20,FR,0:26.04,0:00.00,19:44.86,1,20,920.1,0.84,2:10.26,1:05.13,48,56,22,22,4
06/09/2023,06:45:45PM,9,1x580,580,20,FR,0:25.48,0:00.00,20:10.33,1,20,940.1,0.87,2:07.36,1:03.68,46,55,21,21,4
06/09/2023,06:46:10PM,9,1x580,580,20,FR,0:25.28,0:00.00,20:35.61,1,20,960.1,0.87,2:06.47,1:03.24,46,55,21,21,4
06/09/2023,06:46:35PM,9,1x580,580,20,FR,0:28.09,0:00.00,21:03.70,1,20,980.1,0.8,2:20.46,1:10.23,51,55,23,23,4
06/09/2023,06:47:03PM,9,1x580,580,20,FR,0:25.48,0:00.00,21:29.19,1,20,1000.1,0.87,2:07.36,1:03.68,45,57,20,20,4
06/09/2023,06:47:29PM,9,1x580,580,20,FR,0:27.56,0:00.00,21:56.75,1,20,1020.1,0.86,2:17.71,1:08.86,49,55,21,21,4
06/09/2023,06:47:57PM,9,1x580,580,20,FR,0:25.67,0:00.00,22:22.42,1,20,1040.1,0.85,2:08.43,1:04.21,48,54,22,22,4
06/09/2023,06:48:22PM,9,1x580,580,20,FR,0:25.06,0:00.00,22:47.48,1,20,1060.1,0.89,2:05.26,1:02.63,46,55,21,21,4
06/09/2023,06:48:47PM,9,1x580,580,20,FR,0:25.58,0:00.00,23:13.06,1,20,1080.1,0.89,2:07.89,1:03.94,47,54,21,21,4
06/09/2023,06:49:13PM,9,1x580,580,20,FR,0:25.71,0:00.00,23:38.77,1,20,1100.1,0.89,2:08.61,1:04.30,47,54,21,21,4
06/09/2023,06:49:39PM,9,1x580,580,20,FR,0:25.67,0:00.00,24:04.44,1,20,1120.1,0.87,2:08.25,1:04.12,47,54,21,21,4
06/09/2023,06:50:04PM,9,1x580,580,20,FR,0:26.79,0:00.00,24:31.22,1,20,1140.1,0.83,2:13.88,1:06.94,49,54,22,22,4
06/09/2023,06:50:31PM,9,1x580,580,20,FR,0:27.12,0:00.00,24:58.34,1,20,1160.1,0.84,2:15.67,1:07.83,49,54,22,22,4
06/09/2023,06:50:58PM,9,1x580,580,20,FR,0:27.11,0:00.00,25:25.45,1,20,1180.1,0.84,2:15.47,1:07.73,49,54,22,22,4
06/09/2023,06:51:25PM,9,1x580,580,20,FR,0:25.36,0:00.00,25:50.81,1,20,1200.1,0.86,2:06.83,1:03.41,46,55,21,21,4
06/09/2023,06:51:51PM,9,1x580,580,20,FR,0:25.76,0:00.00,26:16.57,1,20,1220.1,0.89,2:08.79,1:04.40,47,55,21,21,4
06/09/2023,06:52:16PM,9,1x580,580,20,FR,0:25.79,0:00.00,26:42.36,1,20,1240.1,0.9,2:08.97,1:04.49,47,56,21,21,4
06/09/2023,06:52:42PM,9,1x580,580,20,FR,0:26.11,0:00.00,27:08.48,1,20,1260.1,0.87,2:10.63,1:05.32,47,55,21,21,4
06/09/2023,06:53:08PM,9,1x580,580,20,FR,0:25.43,0:00.00,27:33.91,1,20,1280.1,0.87,2:07.18,1:03.59,46,55,21,21,4
06/09/2023,06:53:34PM,9,1x580,580,20,FR,0:25.64,0:00.00,27:59.55,1,20,1300.1,0.89,2:08.25,1:04.12,47,55,21,21,4
06/09/2023,06:53:59PM,9,1x580,580,20,FR,0:26.96,0:00.00,28:26.52,1,20,1320.1,0.84,2:14.87,1:07.43,49,54,22,22,4
06/09/2023,06:54:26PM,9,1x580,580,20,FR,0:26.42,0:00.00,28:52.94,1,20,1340.1,0.85,2:12.14,1:06.07,48,56,22,22,4
06/09/2023,06:54:53PM,9,1x580,580,20,FR,0:26.58,0:00.00,29:19.52,1,20,1360.1,0.8,2:12.91,1:06.45,49,56,22,22,4
06/09/2023,06:55:19PM,9,1x580,580,20,FR,0:27.59,0:00.00,29:47.11,1,20,1380.1,0.8,2:17.92,1:08.96,50,55,22,22,4
06/09/2023,06:55:47PM,9,1x580,580,20,FR,0:24.56,0:00.00,30:11.68,1,20,1400.1,0.86,2:02.74,1:01.37,46,60,21,21,4
06/09/2023,06:56:11PM,9,1x580,580,0,REST,0:00.00,0:03.49,30:15.17,1,0,1400.1,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:56:15PM,10,1x40,40,20,FR,0:25.30,0:00.00,30:40.47,1,20,1420.1,0.73,2:06.47,1:03.24,46,56,21,21,4
06/09/2023,06:56:40PM,10,1x40,40,20,FR,0:26.21,0:00.00,31:06.68,1,20,1440.1,0.84,2:11.00,1:05.50,48,56,22,22,4
06/09/2023,06:57:06PM,10,1x40,40,0,REST,0:00.00,0:02.24,31:08.93,1,0,1440.1,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:57:09PM,11,1x80,80,20,FR,0:25.84,0:00.00,31:34.76,1,20,1460.1,0.8,2:09.15,1:04.58,49,55,23,23,4
06/09/2023,06:57:35PM,11,1x80,80,20,FR,0:28.32,0:00.00,32:03.09,1,20,1480.1,0.78,2:21.55,1:10.77,52,56,24,24,4
06/09/2023,06:58:03PM,11,1x80,80,20,FR,0:27.78,0:00.00,32:30.87,1,20,1500.1,0.73,2:18.97,1:09.48,51,57,23,23,4
06/09/2023,06:58:31PM,11,1x80,80,20,FR,0:25.36,0:00.00,32:56.23,1,20,1520.1,0.77,2:06.83,1:03.41,46,60,21,21,4
06/09/2023,06:58:56PM,11,1x80,80,0,REST,0:00.00,0:04.44,33:00.67,1,0,1520.1,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:59:36PM,11,1x80,80,0,REST,0:00.00,0:01.30,33:01.97,1,0,1520.1,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,06:59:37PM,12,1x40,40,20,FR,0:21.82,0:00.00,33:23.79,1,20,1540.1,0.91,1:49.12,0:54.56,41,56,19,19,4
06/09/2023,06:59:59PM,12,1x40,40,20,FR,0:26.92,0:00.00,33:50.70,1,20,1560.2,0.77,2:14.67,1:07.34,51,58,24,24,4
06/09/2023,07:00:26PM,12,1x40,40,0,REST,0:00.00,0:05.05,33:55.75,1,0,1560.2,0,0:00.00,0:00.00,0,0,0,0,0
06/09/2023,07:00:31PM,13,1x140,140,20,FR,0:23.61,0:00.00,34:19.36,1,20,1580.2,0.79,1:57.99,0:58.99,45,58,21,21,4
06/09/2023,07:00:54PM,13,1x140,140,20,FR,0:25.33,0:00.00,34:44.69,1,20,1600.2,0.83,2:06.65,1:03.32,47,57,22,22,4
06/09/2023,07:01:20PM,13,1x140,140,20,FR,0:26.41,0:00.00,35:11.09,1,20,1620.2,0.84,2:12.14,1:06.07,48,58,22,22,4
06/09/2023,07:01:46PM,13,1x140,140,20,FR,0:26.05,0:00.00,35:37.15,1,20,1640.2,0.84,2:10.26,1:05.13,48,55,22,22,4
06/09/2023,07:02:12PM,13,1x140,140,20,FR,0:26.27,0:00.00,36:03.42,1,20,1660.2,0.83,2:11.38,1:05.69,47,57,21,21,4
06/09/2023,07:02:38PM,13,1x140,140,20,FR,0:29.41,0:00.00,36:32.83,1,20,1680.2,0.79,2:27.01,1:13.51,52,53,23,23,4
06/09/2023,07:03:08PM,13,1x140,140,20,FR,0:33.82,0:00.00,37:06.65,1,20,1700.2,0.68,2:49.02,1:24.51,61,52,27,27,4
