Swim Date,Swim Title,Swim Start Time,Swim End Time,Activity Variant,Pool Size,HR Device,Device,Location,Firmware
06/02/2023,,05:54:07PM,06:21:33PM,pool,18.29,,goggles,,2.2.396

Swim Date,Swim Time,Set #,Set,Interval (yd),Length (yd),Strk,Move Time,Rest Time,Cumul Time,Len,Dist (yd),Cumul Dist (yd),Avg DPS,Pace/100,Pace/50,SWOLF,Avg Strk Rate (strk/min),Strk Count,Avg Strk Count/Len,Calories
06/02/2023,06:04:49PM,7,10x20,20,0,REST,0:00.00,0:15.41,10:57.03,1,0,360,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:05:04PM,7,10x20,20,20,FR,0:22.71,0:00.00,11:19.74,1,20,380,1.04,1:53.59,0:56.80,40,49,17,17,4
06/02/2023,06:05:27PM,7,10x20,20,0,REST,0:00.00,0:03.69,11:23.43,1,0,380,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:05:31PM,7,10x20,20,20,FR,0:23.38,0:00.00,11:46.81,1,20,400,0.94,1:56.93,0:58.47,41,50,18,18,4
06/02/2023,06:05:54PM,7,10x20,20,0,REST,0:00.00,0:14.29,12:01.09,1,0,400,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:06:09PM,7,10x20,20,20,FR,0:23.00,0:00.00,12:24.09,1,20,420,0.97,1:55.02,0:57.51,42,50,19,19,4
06/02/2023,06:06:32PM,7,10x20,20,0,REST,0:00.00,0:06.08,12:30.18,1,0,420,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:06:38PM,7,10x20,20,20,FR,0:24.57,0:00.00,12:54.75,1,20,440,0.9,2:02.91,1:01.45,43,51,18,18,4
06/02/2023,06:07:02PM,7,10x20,20,0,REST,0:00.00,0:07.84,13:02.59,1,0,440,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:07:10PM,7,10x20,20,20,FR,0:23.64,0:00.00,13:26.23,1,20,460,0.94,1:58.14,0:59.07,43,52,19,19,4
06/02/2023,06:07:34PM,7,10x20,20,0,REST,0:00.00,0:05.13,13:31.36,1,0,460,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:07:39PM,7,10x20,20,20,FR,0:23.24,0:00.00,13:54.61,1,20,480,0.91,1:56.19,0:58.09,39,50,16,16,4
06/02/2023,06:08:02PM,7,10x20,20,0,REST,0:00.00,0:11.41,14:06.01,1,0,480,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:08:13PM,7,10x20,20,20,FR,0:20.41,0:00.00,14:26.42,1,20,500,1.1,1:42.05,0:51.03,36,50,16,16,4
06/02/2023,06:08:34PM,7,10x20,20,0,REST,0:00.00,0:06.49,14:32.91,1,0,500,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:08:40PM,7,10x20,20,20,FR,0:20.90,0:00.00,14:53.81,1,20,520.1,1.04,1:44.50,0:52.25,39,51,18,18,4
06/02/2023,06:09:01PM,7,10x20,20,0,REST,0:00.00,0:09.07,15:02.89,1,0,520.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:09:10PM,8,1x40,40,20,FR,0:25.64,0:00.00,15:28.52,1,20,540.1,0.89,2:08.25,1:04.12,47,48,21,21,4
06/02/2023,06:09:36PM,8,1x40,40,20,FR,0:24.09,0:00.00,15:52.61,1,20,560.1,0.97,2:00.48,1:00.24,43,51,19,19,4
06/02/2023,06:10:00PM,8,1x40,40,0,REST,0:00.00,0:03.33,15:55.94,1,0,560.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:10:03PM,9,15x20,20,20,FR,0:22.89,0:00.00,16:18.83,1,20,580.1,0.95,1:54.44,0:57.22,41,52,18,18,4
06/02/2023,06:10:26PM,9,15x20,20,0,REST,0:00.00,0:03.25,16:22.08,1,0,580.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:10:29PM,9,15x20,20,20,FR,0:22.48,0:00.00,16:44.56,1,20,600.1,1.03,1:52.34,0:56.17,38,49,16,16,4
06/02/2023,06:10:52PM,9,15x20,20,0,REST,0:00.00,0:08.82,16:53.38,1,0,600.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:11:01PM,9,15x20,20,20,FR,0:22.94,0:00.00,17:16.32,1,20,620.1,0.96,1:54.73,0:57.37,41,49,18,18,4
06/02/2023,06:11:24PM,9,15x20,20,0,REST,0:00.00,0:12.91,17:29.23,1,0,620.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:11:37PM,9,15x20,20,20,FR,0:22.75,0:00.00,17:51.98,1,20,640.1,1.02,1:53.73,0:56.87,40,51,17,17,4
06/02/2023,06:11:59PM,9,15x20,20,0,REST,0:00.00,0:05.10,17:57.08,1,0,640.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:12:04PM,9,15x20,20,20,FR,0:22.26,0:00.00,18:19.35,1,20,660.1,1.03,1:51.38,0:55.69,38,50,16,16,4
06/02/2023,06:12:27PM,9,15x20,20,0,REST,0:00.00,0:09.98,18:29.33,1,0,660.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:12:37PM,9,15x20,20,20,FR,0:21.95,0:00.00,18:51.29,1,20,680.1,1,1:49.77,0:54.89,39,52,17,17,4
06/02/2023,06:12:59PM,9,15x20,20,0,REST,0:00.00,0:05.82,18:57.10,1,0,680.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:13:05PM,9,15x20,20,20,FR,0:21.88,0:00.00,19:18.98,1,20,700.1,1.17,1:49.38,0:54.69,37,50,15,15,4
06/02/2023,06:13:26PM,9,15x20,20,0,REST,0:00.00,0:05.54,19:24.52,1,0,700.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:13:32PM,9,15x20,20,20,FR,0:21.23,0:00.00,19:45.75,1,20,720.1,1.08,1:46.20,0:53.10,37,50,16,16,4
06/02/2023,06:13:53PM,9,15x20,20,0,REST,0:00.00,0:06.42,19:52.17,1,0,720.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:14:00PM,9,15x20,20,20,FR,0:21.76,0:00.00,20:13.92,1,20,740.1,1.03,1:48.73,0:54.36,39,50,17,17,4
06/02/2023,06:14:21PM,9,15x20,20,0,REST,0:00.00,0:13.60,20:27.52,1,0,740.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:14:35PM,9,15x20,20,20,FR,0:20.15,0:00.00,20:47.68,1,20,760.1,1.05,1:40.71,0:50.35,36,53,16,16,4
06/02/2023,06:14:55PM,9,15x20,20,0,REST,0:00.00,0:10.20,20:57.87,1,0,760.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:15:05PM,9,15x20,20,20,FR,0:21.79,0:00.00,21:19.66,1,20,780.1,1.05,1:48.99,0:54.49,37,50,15,15,4
06/02/2023,06:15:27PM,9,15x20,20,0,REST,0:00.00,0:04.95,21:24.61,1,0,780.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:15:32PM,9,15x20,20,20,FR,0:22.47,0:00.00,21:47.08,1,20,800.1,1.2,1:52.34,0:56.17,36,47,14,14,4
06/02/2023,06:15:54PM,9,15x20,20,0,REST,0:00.00,0:07.88,21:54.95,1,0,800.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:16:02PM,9,15x20,20,20,FR,0:21.92,0:00.00,22:16.88,1,20,820.1,1.1,1:49.64,0:54.82,37,50,15,15,4
06/02/2023,06:16:24PM,9,15x20,20,0,REST,0:00.00,0:13.33,22:30.21,1,0,820.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:16:38PM,9,15x20,20,20,FR,0:15.17,0:00.00,22:45.38,1,20,840.1,1.37,1:15.88,0:37.94,23,70,8,8,3
06/02/2023,06:16:53PM,9,15x20,20,0,REST,0:00.00,0:22.40,23:07.78,1,0,840.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:17:15PM,9,15x20,20,20,FR,0:09.64,0:00.00,23:17.43,1,20,860.1,1.9,0:48.23,0:24.11,19,72,9,9,3
06/02/2023,06:17:25PM,9,15x20,20,0,REST,0:00.00,0:06.09,23:23.51,1,0,860.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:17:31PM,10,1x40,40,20,FR,0:23.98,0:00.00,23:47.49,1,20,880.1,0.79,1:59.84,0:59.92,47,62,23,23,4
06/02/2023,06:17:55PM,10,1x40,40,20,BR,0:09.99,0:00.00,23:57.48,1,20,900.1,18.8,0:49.94,0:24.97,11,7,1,1,2
06/02/2023,06:18:05PM,10,1x40,40,0,REST,0:00.00,0:12.48,24:09.95,1,0,900.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:18:17PM,11,6x20,20,20,FR,0:22.71,0:00.00,24:32.66,1,20,920.1,0.77,1:53.59,0:56.80,44,64,21,21,4
06/02/2023,06:18:40PM,11,6x20,20,0,REST,0:00.00,0:13.64,24:46.30,1,0,920.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:18:54PM,11,6x20,20,20,FR,0:22.06,0:00.00,25:08.36,1,20,940.1,0.79,1:50.30,0:55.15,42,65,20,20,4
06/02/2023,06:19:16PM,11,6x20,20,0,REST,0:00.00,0:15.75,25:24.11,1,0,940.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:19:32PM,11,6x20,20,20,FR,0:21.28,0:00.00,25:45.39,1,20,960.1,0.78,1:46.45,0:53.23,41,66,20,20,4
06/02/2023,06:19:53PM,11,6x20,20,0,REST,0:00.00,0:12.56,25:57.95,1,0,960.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:20:05PM,11,6x20,20,20,FR,0:20.20,0:00.00,26:18.14,1,20,980.1,0.92,1:40.93,0:50.46,37,69,17,17,4
06/02/2023,06:20:26PM,11,6x20,20,0,REST,0:00.00,0:10.01,26:28.15,1,0,980.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:20:36PM,11,6x20,20,20,FR,0:21.20,0:00.00,26:49.35,1,20,1000.1,0.73,1:45.96,0:52.98,40,66,19,19,4
06/02/2023,06:20:57PM,11,6x20,20,0,REST,0:00.00,0:15.62,27:04.97,1,0,1000.1,0,0:00.00,0:00.00,0,0,0,0,0
06/02/2023,06:21:12PM,11,6x20,20,20,FR,0:21.54,0:00.00,27:26.52,1,20,1020.1,0.96,1:47.70,0:53.85,41,55,19,19,4
