Swim Date,Swim Title,Swim Start Time,Swim End Time,Activity Variant,Pool Size,HR Device,Device,Location,Firmware
04/14/2023,,05:39:10PM,06:07:50PM,pool,18.29,,goggles,,2.2.366

Swim Date,Swim Time,Set #,Set,Interval (yd),Length (yd),Strk,Move Time,Rest Time,Cumul Time,Len,Dist (yd),Cumul Dist (yd),Avg DPS,Pace/100,Pace/50,SWOLF,Avg Strk Rate (strk/min),Strk Count,Avg Strk Count/Len,Calories
04/14/2023,05:39:10PM,1,1x80,80,20,FR,0:24.08,0:00.00,0:24.08,1,20,20,0.91,2:00.32,1:00.16,43,51,19,19,4
04/14/2023,05:39:34PM,1,1x80,80,20,FR,0:25.48,0:00.00,0:49.56,1,20,40,0.79,2:07.36,1:03.68,47,57,22,22,4
04/14/2023,05:40:00PM,1,1x80,80,20,FR,0:25.95,0:00.00,1:15.51,1,20,60,0.83,2:09.70,1:04.85,47,59,21,21,4
04/14/2023,05:40:26PM,1,1x80,80,20,FR,0:29.98,0:00.00,1:45.49,1,20,80,0.7,2:29.90,1:14.95,57,59,27,27,4
04/14/2023,05:41:14PM,2,1x60,60,20,FR,0:24.87,0:00.00,2:10.36,1,20,100,0.97,2:04.41,1:02.20,44,58,19,19,4
04/14/2023,05:41:38PM,2,1x60,60,20,FR,0:28.18,0:00.00,2:38.54,1,20,120,0.85,2:20.90,1:10.45,50,55,22,22,4
04/14/2023,05:42:07PM,2,1x60,60,20,FR,0:29.36,0:00.00,3:07.90,1,20,140,0.73,2:26.78,1:13.39,54,57,25,25,4
04/14/2023,05:42:36PM,2,1x60,60,0,REST,0:00.00,0:04.04,3:11.94,1,0,140,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:42:40PM,3,1x20,20,20,FR,0:23.40,0:00.00,3:35.34,1,20,160,0.91,1:57.08,0:58.54,43,55,20,20,4
04/14/2023,05:43:03PM,3,1x20,20,0,REST,0:00.00,1:08.65,4:43.99,1,0,160,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:44:12PM,4,2x20,20,20,REST,0:00.00,0:09.49,4:53.48,1,20,180,0,0:47.45,0:23.73,9,0,0,0,3
04/14/2023,05:44:22PM,4,2x20,20,0,REST,0:00.00,0:36.98,5:30.46,1,0,180,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:44:59PM,4,2x20,20,20,REST,0:00.00,0:32.88,6:03.34,1,20,200,0,2:44.46,1:22.23,33,0,0,0,4
04/14/2023,05:45:31PM,4,2x20,20,0,REST,0:00.00,0:06.58,6:09.92,1,0,200,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:45:38PM,5,1x40,40,20,REST,0:00.00,0:38.05,6:47.97,1,20,220,0,3:10.11,1:35.05,38,0,0,0,4
04/14/2023,05:46:16PM,5,1x40,40,20,REST,0:00.00,0:37.83,7:25.80,1,20,240,0,3:09.32,1:34.66,38,0,0,0,4
04/14/2023,05:46:54PM,5,1x40,40,0,REST,0:00.00,0:15.64,7:41.43,1,0,240,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:47:09PM,6,4x20,20,20,REST,0:00.00,0:13.91,7:55.34,1,20,260,0,1:09.54,0:34.77,14,0,0,0,3
04/14/2023,05:47:23PM,6,4x20,20,0,REST,0:00.00,0:26.59,8:21.94,1,0,260,0,0:00.00,0:00.00,0,0,0,0,1
04/14/2023,05:47:50PM,6,4x20,20,20,REST,0:00.00,0:51.13,9:13.07,1,20,280,0,4:15.42,2:07.71,51,0,0,0,9
04/14/2023,05:48:41PM,6,4x20,20,0,REST,0:00.00,0:16.72,9:29.79,1,0,280,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:48:58PM,6,4x20,20,20,REST,0:00.00,0:26.21,9:56.00,1,20,300,0,2:11.00,1:05.50,26,0,0,0,4
04/14/2023,05:49:24PM,6,4x20,20,0,REST,0:00.00,0:05.57,10:01.58,1,0,300,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:49:30PM,6,4x20,20,20,REST,0:00.00,0:22.67,10:24.24,1,20,320,0,1:53.31,0:56.65,23,0,0,0,4
04/14/2023,05:49:52PM,6,4x20,20,0,REST,0:00.00,0:17.93,10:42.17,1,0,320,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:50:10PM,7,5x20,20,20,FR,0:19.24,0:00.00,11:01.41,1,20,340,0.94,1:36.15,0:48.08,39,63,20,20,4
04/14/2023,05:50:29PM,7,5x20,20,0,REST,0:00.00,0:03.72,11:05.13,1,0,340,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:50:33PM,7,5x20,20,20,FR,0:23.30,0:00.00,11:28.43,1,20,360,0.9,1:56.49,0:58.24,43,60,20,20,4
04/14/2023,05:50:56PM,7,5x20,20,0,REST,0:00.00,0:03.84,11:32.27,1,0,360,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:51:00PM,7,5x20,20,20,FR,0:22.03,0:00.00,11:54.30,1,20,380,0.86,1:50.17,0:55.09,43,61,21,21,4
04/14/2023,05:51:22PM,7,5x20,20,0,REST,0:00.00,0:05.72,12:00.01,1,0,380,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:51:28PM,7,5x20,20,20,FR,0:24.12,0:00.00,12:24.14,1,20,400,0.81,2:00.63,1:00.32,46,59,22,22,4
04/14/2023,05:51:52PM,7,5x20,20,0,REST,0:00.00,0:21.08,12:45.22,1,0,400,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:52:13PM,7,5x20,20,20,FR,0:20.63,0:00.00,13:05.85,1,20,420,0.86,1:43.21,0:51.60,41,65,20,20,4
04/14/2023,05:52:34PM,7,5x20,20,0,REST,0:00.00,0:03.41,13:09.26,1,0,420,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:52:37PM,8,1x40,40,20,FR,0:23.02,0:00.00,13:32.29,1,20,440,0.82,1:55.17,0:57.58,44,60,21,21,4
04/14/2023,05:53:00PM,8,1x40,40,20,FR,0:25.52,0:00.00,13:57.81,1,20,460,0.75,2:07.53,1:03.77,51,64,25,25,4
04/14/2023,05:53:26PM,8,1x40,40,0,REST,0:00.00,0:05.30,14:03.12,1,0,460,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:53:31PM,9,1x20,20,20,FR,0:19.15,0:00.00,14:22.27,1,20,480,0.9,1:35.75,0:47.87,39,68,20,20,4
04/14/2023,05:53:50PM,9,1x20,20,0,REST,0:00.00,0:46.17,15:08.43,1,0,480,0,0:00.00,0:00.00,0,0,0,0,1
04/14/2023,05:54:36PM,10,1x60,60,20,FR,0:18.86,0:00.00,15:27.29,1,20,500,0.94,1:34.27,0:47.13,38,69,19,19,4
04/14/2023,05:54:55PM,10,1x60,60,20,FR,0:24.43,0:00.00,15:51.73,1,20,520.1,0.84,2:02.08,1:01.04,46,63,22,22,4
04/14/2023,05:55:20PM,10,1x60,60,20,FR,0:23.86,0:00.00,16:15.58,1,20,540.1,0.83,1:59.22,0:59.61,45,65,21,21,4
04/14/2023,05:55:44PM,10,1x60,60,0,REST,0:00.00,0:01.82,16:17.40,1,0,540.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:55:45PM,11,1x100,100,20,FR,0:22.97,0:00.00,16:40.38,1,20,560.1,0.75,1:54.88,0:57.44,47,66,24,24,4
04/14/2023,05:56:08PM,11,1x100,100,20,FR,0:24.49,0:00.00,17:04.86,1,20,580.1,0.84,2:02.41,1:01.21,45,64,21,21,4
04/14/2023,05:56:33PM,11,1x100,100,20,FR,0:24.78,0:00.00,17:29.64,1,20,600.1,0.84,2:03.90,1:01.95,47,66,22,22,4
04/14/2023,05:56:58PM,11,1x100,100,20,FR,0:23.37,0:00.00,17:53.01,1,20,620.1,0.74,1:56.78,0:58.39,48,69,25,25,4
04/14/2023,05:57:21PM,11,1x100,100,20,FR,0:22.71,0:00.00,18:15.73,1,20,640.1,0.75,1:53.59,0:56.80,48,69,25,25,4
04/14/2023,05:57:44PM,11,1x100,100,0,REST,0:00.00,0:05.04,18:20.77,1,0,640.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:57:49PM,12,1x20,20,20,FR,0:19.96,0:00.00,18:40.73,1,20,660.1,0.86,1:39.83,0:49.91,40,66,20,20,4
04/14/2023,05:58:09PM,12,1x20,20,0,REST,0:00.00,0:04.83,18:45.56,1,0,660.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:58:14PM,13,1x80,80,20,FR,0:19.81,0:00.00,19:05.37,1,20,680.1,0.9,1:39.07,0:49.53,40,67,20,20,4
04/14/2023,05:58:33PM,13,1x80,80,20,FR,0:25.46,0:00.00,19:30.83,1,20,700.1,0.73,2:07.36,1:03.68,50,68,25,25,4
04/14/2023,05:58:59PM,13,1x80,80,20,FR,0:27.31,0:00.00,19:58.13,1,20,720.1,0.67,2:16.48,1:08.24,53,70,26,26,4
04/14/2023,05:59:26PM,13,1x80,80,20,FR,0:20.89,0:00.00,20:19.03,1,20,740.1,0.94,1:44.50,0:52.25,41,66,20,20,4
04/14/2023,05:59:47PM,13,1x80,80,0,REST,0:00.00,0:05.43,20:24.45,1,0,740.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,05:59:53PM,14,1x40,40,20,FR,0:19.82,0:00.00,20:44.27,1,20,760.1,0.86,1:39.07,0:49.53,40,69,20,20,4
04/14/2023,06:00:12PM,14,1x40,40,20,FR,0:24.57,0:00.00,21:08.84,1,20,780.1,0.77,2:02.91,1:01.45,47,67,22,22,4
04/14/2023,06:00:37PM,14,1x40,40,0,REST,0:00.00,0:04.24,21:13.08,1,0,780.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,06:00:41PM,15,2x20,20,20,FR,0:20.21,0:00.00,21:33.30,1,20,800.1,0.9,1:41.04,0:50.52,40,68,20,20,4
04/14/2023,06:01:01PM,15,2x20,20,0,REST,0:00.00,1:08.49,22:41.79,1,0,800.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,06:02:10PM,15,2x20,20,20,FR,0:19.63,0:00.00,23:01.42,1,20,820.1,0.92,1:38.11,0:49.06,39,65,19,19,4
04/14/2023,06:02:29PM,15,2x20,20,0,REST,0:00.00,0:06.82,23:08.24,1,0,820.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,06:02:36PM,16,1x120,120,20,FR,0:18.98,0:00.00,23:27.22,1,20,840.1,0.92,1:34.86,0:47.43,39,69,20,20,4
04/14/2023,06:02:55PM,16,1x120,120,20,FR,0:24.37,0:00.00,23:51.58,1,20,860.1,0.84,2:01.76,1:00.88,46,66,22,22,4
04/14/2023,06:03:20PM,16,1x120,120,20,FR,0:26.43,0:00.00,24:18.01,1,20,880.1,0.78,2:12.14,1:06.07,50,67,24,24,4
04/14/2023,06:03:46PM,16,1x120,120,20,FR,0:25.54,0:00.00,24:43.56,1,20,900.1,0.78,2:07.71,1:03.86,50,66,24,24,4
04/14/2023,06:04:12PM,16,1x120,120,20,FR,0:26.88,0:00.00,25:10.44,1,20,920.1,0.8,2:14.47,1:07.24,50,65,23,23,4
04/14/2023,06:04:38PM,16,1x120,120,20,FR,0:27.10,0:00.00,25:37.54,1,20,940.1,0.83,2:15.47,1:07.73,49,62,22,22,4
04/14/2023,06:05:06PM,16,1x120,120,0,REST,0:00.00,0:03.44,25:40.97,1,0,940.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,06:05:09PM,17,1x20,20,20,FR,0:24.59,0:00.00,26:05.57,1,20,960.1,0.78,2:02.91,1:01.45,48,63,23,23,4
04/14/2023,06:05:34PM,17,1x20,20,0,REST,0:00.00,0:04.86,26:10.43,1,0,960.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,06:05:38PM,18,1x40,40,20,FR,0:23.72,0:00.00,26:34.15,1,20,980.1,0.78,1:58.60,0:59.30,46,60,22,22,4
04/14/2023,06:06:02PM,18,1x40,40,20,FR,0:27.38,0:00.00,27:01.53,1,20,1000.1,0.75,2:16.89,1:08.44,52,60,25,25,4
04/14/2023,06:06:30PM,18,1x40,40,0,REST,0:00.00,0:05.22,27:06.75,1,0,1000.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,06:06:35PM,19,2x20,20,20,FR,0:28.46,0:00.00,27:35.22,1,20,1020.1,0.65,2:22.21,1:11.11,54,61,26,26,4
04/14/2023,06:07:30PM,19,2x20,20,0,REST,0:00.00,0:01.59,27:36.81,1,0,1020.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,06:07:32PM,19,2x20,20,20,FR,0:22.43,0:00.00,27:59.24,1,20,1040.1,0.77,1:52.20,0:56.10,45,65,23,23,4
04/14/2023,06:07:54PM,19,2x20,20,0,REST,0:00.00,0:06.43,28:05.67,1,0,1040.1,0,0:00.00,0:00.00,0,0,0,0,0
04/14/2023,06:08:01PM,20,1x20,20,20,BR,0:34.97,0:00.00,28:40.65,1,20,1060.1,1.22,2:54.84,1:27.42,48,34,13,13,5
